gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,2048,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,12.4165,native,0.0,64.86,2069.03
gfx950,256,4096,32,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,1202,2,16.8776,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,95.43,3020.99
gfx950,256,1,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3484,1,3.9068,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,0.94,941.49
gfx950,256,2,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3729,1,3.9671,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,1.85,929.24
gfx950,256,4,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3132,1,3.9852,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,3.68,929.13
gfx950,256,8,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.0686,auto,0.0,7.22,918.14
gfx950,256,16,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,3.0958,auto,0.0,18.97,1227.82
gfx950,256,32,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3132,1,4.1223,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,28.49,953.88
gfx950,256,64,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2849,1,4.2002,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0012,55.92,998.6
gfx950,256,128,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3439,1,4.4582,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,105.37,1058.41
gfx950,256,256,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4389,1,5.1392,flydsl_gemm5_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,182.82,1122.19
gfx950,256,512,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4774,1,6.4882,flydsl_gemm6_abf16_wbf16_bf16_t64x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,289.61,1212.1
gfx950,256,1024,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3038,1,9.0336,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,416.01,1334.86
gfx950,256,2048,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2125,1,13.3065,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,564.85,1536.63
gfx950,256,4096,3584,512,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,19.6682,native,0.0,764.3,1892.62
gfx950,256,1,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2474,4,6.2517,flydsl_gemm4_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0073,2.68,2685.59
gfx950,256,2,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3656,4,6.2713,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0088,5.35,2679.16
gfx950,256,4,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3654,4,6.3867,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0087,10.51,2634.6
gfx950,256,8,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.353,auto,0.0,21.13,2656.31
gfx950,256,16,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.3985,auto,0.0,41.95,2652.78
gfx950,256,32,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4004,2,7.5497,flydsl_gemm7_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0089,71.11,2274.32
gfx950,256,64,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4210,1,9.1893,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,116.85,1911.32
gfx950,256,128,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4741,1,9.3529,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,229.61,1961.97
gfx950,256,256,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3193,1,11.4525,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,375.02,1739.62
